
State,District,Market,Commodity Group,Commodity,Month,Arrival Quantity 21-01-2021 to 21-04-2026,Arrival Unit,Modal Price 21-01-2021 to 21-04-2026,Price Unit,,,,,,,,,
,,,Pulses,Cowpea(Lobia/Karamani),Jun-25,"1,164.14",Metric Tonnes,"8,066.86",Rs./Quintal,,,,,,,,,
,,,Pulses,Cowpea(Lobia/Karamani),Jul-25,"1,300.29",Metric Tonnes,"7,467.61",Rs./Quintal,,,,,,,,,
,,,Pulses,Cowpea(Lobia/Karamani),Aug-25,"1,191.78",Metric Tonnes,"8,627.07",Rs./Quintal,,,,,,,,,
,,,Pulses,Cowpea(Lobia/Karamani),Sep-25,"1,635.93",Metric Tonnes,"7,554.57",Rs./Quintal,,,,,,,,,
,,,Pulses,Cowpea(Lobia/Karamani),Oct-25,"2,174.91",Metric Tonnes,"6,178.58",Rs./Quintal,,,,,,,,,
,,,Pulses,Cowpea(Lobia/Karamani),Nov-25,"1,857.54",Metric Tonnes,"6,616.60",Rs./Quintal,,,,,,,,,
,,,Pulses,Cowpea(Lobia/Karamani),Dec-25,"2,203.74",Metric Tonnes,"7,577.19",Rs./Quintal,,,,,,,,,
,,,Pulses,Cowpea(Lobia/Karamani),Jan-26,953.66,Metric Tonnes,"7,737.72",Rs./Quintal,,,,,,,,,
,,,Pulses,Cowpea(Lobia/Karamani),Feb-26,"6,906.46",Metric Tonnes,"6,875.46",Rs./Quintal,,,,,,,,,
,,,Pulses,Cowpea(Lobia/Karamani),Mar-26,"1,904.41",Metric Tonnes,"7,013.48",Rs./Quintal,,,,,,,,,
,,,Pulses,Cowpea(Lobia/Karamani),Apr-26,"1,697.32",Metric Tonnes,"7,220.39",Rs./Quintal,,,,,,,,,
,,,Pulses,Beans,Jan-21,"1,115.41",Metric Tonnes,"2,852.31",Rs./Quintal,,,,,,,,,
,,,Pulses,Peas(Dry),Jan-21,"3,997.52",Metric Tonnes,"4,730.16",Rs./Quintal,,,,,,,,,
,,,Pulses,Beans,Feb-21,"3,241.59",Metric Tonnes,"2,837.82",Rs./Quintal,,,,,,,,,
,,,Pulses,Peas(Dry),Feb-21,"31,171.22",Metric Tonnes,"4,706.33",Rs./Quintal,,,,,,,,,
,,,Pulses,Beans,Mar-21,"3,995.63",Metric Tonnes,"3,000.85",Rs./Quintal,,,,,,,,,
,,,Pulses,Peas(Dry),Mar-21,"95,129.16",Metric Tonnes,"4,922.06",Rs./Quintal,,,,,,,,,
,,,Pulses,Beans,Apr-21,"3,534.43",Metric Tonnes,"3,618.70",Rs./Quintal,,,,,,,,,
,,,Pulses,Peas(Dry),Apr-21,"37,103.00",Metric Tonnes,"5,006.25",Rs./Quintal,,,,,,,,,
,,,Pulses,Beans,May-21,"3,550.32",Metric Tonnes,"4,090.22",Rs./Quintal,,,,,,,,,
,,,Pulses,Peas(Dry),May-21,"9,375.64",Metric Tonnes,"5,147.91",Rs./Quintal,,,,,,,,,
,,,Pulses,Beans,Jun-21,"3,564.15",Metric Tonnes,"5,088.15",Rs./Quintal,,,,,,,,,
,,,Pulses,Peas(Dry),Jun-21,"18,054.54",Metric Tonnes,"4,871.82",Rs./Quintal,,,,,,,,,
,,,Pulses,Beans,Jul-21,"4,609.83",Metric Tonnes,"3,495.13",Rs./Quintal,,,,,,,,,
,,,Pulses,Peas(Dry),Jul-21,"14,635.98",Metric Tonnes,"5,195.37",Rs./Quintal,,,,,,,,,
,,,Pulses,Beans,Aug-21,"6,975.75",Metric Tonnes,"2,188.79",Rs./Quintal,,,,,,,,,
,,,Pulses,Peas(Dry),Aug-21,"16,629.04",Metric Tonnes,"5,490.49",Rs./Quintal,,,,,,,,,
,,,Pulses,Beans,Sep-21,"6,311.58",Metric Tonnes,"2,636.59",Rs./Quintal,,,,,,,,,
,,,Pulses,Peas(Dry),Sep-21,"14,918.57",Metric Tonnes,"5,507.87",Rs./Quintal,,,,,,,,,
,,,Pulses,Beans,Oct-21,"5,163.95",Metric Tonnes,"3,289.13",Rs./Quintal,,,,,,,,,
,,,Pulses,Peas(Dry),Oct-21,"17,024.06",Metric Tonnes,"5,518.66",Rs./Quintal,,,,,,,,,
,,,Pulses,Beans,Nov-21,"4,441.39",Metric Tonnes,"3,582.83",Rs./Quintal,,,,,,,,,
,,,Pulses,Peas(Dry),Nov-21,"19,936.74",Metric Tonnes,"5,361.11",Rs./Quintal,,,,,,,,,
,,,Pulses,Beans,Dec-21,"4,840.81",Metric Tonnes,"4,332.89",Rs./Quintal,,,,,,,,,
,,,Pulses,Peas(Dry),Dec-21,"12,784.92",Metric Tonnes,"5,662.41",Rs./Quintal,,,,,,,,,
,,,Pulses,Beans,Jan-22,"5,868.71",Metric Tonnes,"3,023.77",Rs./Quintal,,,,,,,,,
,,,Pulses,Peas(Dry),Jan-22,"13,719.48",Metric Tonnes,"5,844.96",Rs./Quintal,,,,,,,,,
,,,Pulses,Beans,Feb-22,"6,942.77",Metric Tonnes,"2,068.76",Rs./Quintal,,,,,,,,,
,,,Pulses,Peas(Dry),Feb-22,"30,817.52",Metric Tonnes,"5,611.51",Rs./Quintal,,,,,,,,,
,,,Pulses,Beans,Mar-22,"7,032.11",Metric Tonnes,"2,786.19",Rs./Quintal,,,,,,,,,
,,,Pulses,Peas(Dry),Mar-22,"133,796.70",Metric Tonnes,"4,926.31",Rs./Quintal,,,,,,,,,
,,,Pulses,Beans,Apr-22,"4,158.52",Metric Tonnes,"4,242.26",Rs./Quintal,,,,,,,,,
,,,Pulses,Peas(Dry),Apr-22,"143,272.77",Metric Tonnes,"4,666.03",Rs./Quintal,,,,,,,,,
,,,Pulses,Beans,May-22,"3,130.04",Metric Tonnes,"5,325.50",Rs./Quintal,,,,,,,,,
,,,Pulses,Peas(Dry),May-22,"107,066.29",Metric Tonnes,"4,392.12",Rs./Quintal,,,,,,,,,
,,,Pulses,Beans,Jun-22,"5,004.26",Metric Tonnes,"4,639.91",Rs./Quintal,,,,,,,,,
,,,Pulses,Peas(Dry),Jun-22,"53,474.82",Metric Tonnes,"4,461.09",Rs./Quintal,,,,,,,,,
,,,Pulses,Beans,Jul-22,"5,126.82",Metric Tonnes,"4,824.10",Rs./Quintal,,,,,,,,,
,,,Pulses,Peas(Dry),Jul-22,"57,138.65",Metric Tonnes,"4,500.65",Rs./Quintal,,,,,,,,,
,,,Pulses,Beans,Aug-22,"5,371.19",Metric Tonnes,"4,370.00",Rs./Quintal,,,,,,,,,
,,,Pulses,Peas(Dry),Aug-22,"26,450.19",Metric Tonnes,"4,734.70",Rs./Quintal,,,,,,,,,
,,,Pulses,Beans,Sep-22,"4,034.45",Metric Tonnes,"4,665.83",Rs./Quintal,,,,,,,,,
,,,Pulses,Peas(Dry),Sep-22,"22,107.82",Metric Tonnes,"4,743.05",Rs./Quintal,,,,,,,,,
,,,Pulses,Beans,Oct-22,"5,624.45",Metric Tonnes,"3,853.10",Rs./Quintal,,,,,,,,,
,,,Pulses,Peas(Dry),Oct-22,"33,722.52",Metric Tonnes,"4,658.60",Rs./Quintal,,,,,,,,,
,,,Pulses,Beans,Nov-22,"7,167.33",Metric Tonnes,"2,611.01",Rs./Quintal,,,,,,,,,
,,,Pulses,Peas(Dry),Nov-22,"34,547.80",Metric Tonnes,"4,502.78",Rs./Quintal,,,,,,,,,
,,,Pulses,Beans,Dec-22,"8,131.67",Metric Tonnes,"2,196.14",Rs./Quintal,,,,,,,,,
,,,Pulses,Peas(Dry),Dec-22,"32,223.88",Metric Tonnes,"4,661.48",Rs./Quintal,,,,,,,,,
,,,Pulses,Beans,Jan-23,"6,651.21",Metric Tonnes,"2,662.85",Rs./Quintal,,,,,,,,,
,,,Pulses,Peas(Dry),Jan-23,"45,282.82",Metric Tonnes,"3,503.74",Rs./Quintal,,,,,,,,,
,,,Pulses,Beans,Feb-23,"7,302.07",Metric Tonnes,"3,103.26",Rs./Quintal,,,,,,,,,
,,,Pulses,Peas(Dry),Feb-23,"49,649.10",Metric Tonnes,"3,598.36",Rs./Quintal,,,,,,,,,
,,,Pulses,Beans,Mar-23,"8,276.57",Metric Tonnes,"4,285.03",Rs./Quintal,,,,,,,,,
,,,Pulses,Peas(Dry),Mar-23,"90,118.80",Metric Tonnes,"4,186.21",Rs./Quintal,,,,,,,,,
,,,Pulses,Beans,Apr-23,"5,404.86",Metric Tonnes,"4,977.73",Rs./Quintal,,,,,,,,,
,,,Pulses,Peas(Dry),Apr-23,"94,115.17",Metric Tonnes,"4,268.33",Rs./Quintal,,,,,,,,,
,,,Pulses,Beans,May-23,"5,286.72",Metric Tonnes,"4,971.41",Rs./Quintal,,,,,,,,,
,,,Pulses,Peas(Dry),May-23,"61,031.74",Metric Tonnes,"4,140.85",Rs./Quintal,,,,,,,,,
,,,Pulses,Beans,Jun-23,"3,502.65",Metric Tonnes,"5,959.29",Rs./Quintal,,,,,,,,,
,,,Pulses,Peas(Dry),Jun-23,"45,013.90",Metric Tonnes,"4,107.49",Rs./Quintal,,,,,,,,,
,,,Pulses,Beans,Jul-23,"4,241.12",Metric Tonnes,"5,523.24",Rs./Quintal,,,,,,,,,
,,,Pulses,Peas(Dry),Jul-23,"31,848.04",Metric Tonnes,"4,328.76",Rs./Quintal,,,,,,,,,
,,,Pulses,Beans,Aug-23,"5,949.13",Metric Tonnes,"3,969.94",Rs./Quintal,,,,,,,,,
,,,Pulses,Peas(Dry),Aug-23,"33,658.24",Metric Tonnes,"4,885.86",Rs./Quintal,,,,,,,,,
,,,Pulses,Beans,Sep-23,"4,787.86",Metric Tonnes,"3,624.62",Rs./Quintal,,,,,,,,,
,,,Pulses,Peas(Dry),Sep-23,"32,918.77",Metric Tonnes,"5,107.82",Rs./Quintal,,,,,,,,,
,,,Pulses,Beans,Oct-23,"4,856.74",Metric Tonnes,"4,525.54",Rs./Quintal,,,,,,,,,
,,,Pulses,Peas(Dry),Oct-23,"35,122.28",Metric Tonnes,"4,926.87",Rs./Quintal,,,,,,,,,
,,,Pulses,Beans,Nov-23,"3,698.12",Metric Tonnes,"3,967.66",Rs./Quintal,,,,,,,,,
,,,Pulses,Peas(Dry),Nov-23,"18,082.60",Metric Tonnes,"5,495.06",Rs./Quintal,,,,,,,,,
,,,Pulses,Beans,Dec-23,"4,655.22",Metric Tonnes,"3,625.08",Rs./Quintal,,,,,,,,,
,,,Pulses,Peas(Dry),Dec-23,"14,855.92",Metric Tonnes,"5,312.78",Rs./Quintal,,,,,,,,,
,,,Pulses,Beans,Jan-24,"4,815.62",Metric Tonnes,"3,286.89",Rs./Quintal,,,,,,,,,
,,,Pulses,Peas(Dry),Jan-24,"9,638.00",Metric Tonnes,"5,034.39",Rs./Quintal,,,,,,,,,
,,,Pulses,Beans,Feb-24,"5,211.02",Metric Tonnes,"3,193.14",Rs./Quintal,,,,,,,,,
,,,Pulses,Peas(Dry),Feb-24,"13,120.40",Metric Tonnes,"4,728.50",Rs./Quintal,,,,,,,,,
,,,Pulses,Beans,Mar-24,"5,426.96",Metric Tonnes,"4,217.76",Rs./Quintal,,,,,,,,,
,,,Pulses,Peas(Dry),Mar-24,"13,883.50",Metric Tonnes,"4,651.06",Rs./Quintal,,,,,,,,,
,,,Pulses,Beans,Apr-24,"3,018.49",Metric Tonnes,"5,986.96",Rs./Quintal,,,,,,,,,
,,,Pulses,Peas(Dry),Apr-24,"13,310.10",Metric Tonnes,"4,461.66",Rs./Quintal,,,,,,,,,
,,,Pulses,Beans,May-24,"2,997.48",Metric Tonnes,"9,549.78",Rs./Quintal,,,,,,,,,
,,,Pulses,Peas(Dry),May-24,"22,667.94",Metric Tonnes,"4,257.50",Rs./Quintal,,,,,,,,,
,,,Pulses,Beans,Jun-24,"2,480.57",Metric Tonnes,"7,196.50",Rs./Quintal,,,,,,,,,
,,,Pulses,Peas(Dry),Jun-24,"12,158.20",Metric Tonnes,"4,318.02",Rs./Quintal,,,,,,,,,
,,,Pulses,Beans,Jul-24,"5,444.20",Metric Tonnes,"4,795.58",Rs./Quintal,,,,,,,,,
,,,Pulses,Peas(Dry),Jul-24,"10,663.20",Metric Tonnes,"4,250.26",Rs./Quintal,,,,,,,,,
,,,Pulses,Beans,Aug-24,"6,854.71",Metric Tonnes,"3,712.87",Rs./Quintal,,,,,,,,,
,,,Pulses,Peas(Dry),Aug-24,"9,962.70",Metric Tonnes,"4,199.30",Rs./Quintal,,,,,,,,,
,,,Pulses,Beans,Sep-24,"7,370.96",Metric Tonnes,"4,146.30",Rs./Quintal,,,,,,,,,
,,,Pulses,Peas(Dry),Sep-24,"8,508.90",Metric Tonnes,"4,423.93",Rs./Quintal,,,,,,,,,
,,,Pulses,Beans,Oct-24,"6,419.92",Metric Tonnes,"6,162.69",Rs./Quintal,,,,,,,,,
,,,Pulses,Peas(Dry),Oct-24,"5,650.90",Metric Tonnes,"4,390.06",Rs./Quintal,,,,,,,,,
,,,Pulses,Beans,Nov-24,"8,000.82",Metric Tonnes,"4,050.53",Rs./Quintal,,,,,,,,,
,,,Pulses,Peas(Dry),Nov-24,"5,541.90",Metric Tonnes,"4,378.28",Rs./Quintal,,,,,,,,,
,,,Pulses,Beans,Dec-24,"5,972.76",Metric Tonnes,"4,466.16",Rs./Quintal,,,,,,,,,
,,,Pulses,Peas(Dry),Dec-24,"12,502.80",Metric Tonnes,"3,991.15",Rs./Quintal,,,,,,,,,
,,,Pulses,Beans,Jan-25,"6,677.18",Metric Tonnes,"3,865.63",Rs./Quintal,,,,,,,,,
,,,Pulses,Peas(Dry),Jan-25,"12,426.32",Metric Tonnes,"4,023.90",Rs./Quintal,,,,,,,,,
,,,Pulses,Beans,Feb-25,"6,455.62",Metric Tonnes,"3,255.19",Rs./Quintal,,,,,,,,,
,,,Pulses,Peas(Dry),Feb-25,"27,137.74",Metric Tonnes,"3,905.27",Rs./Quintal,,,,,,,,,
,,,Pulses,Beans,Mar-25,"6,522.87",Metric Tonnes,"3,840.84",Rs./Quintal,,,,,,,,,
,,,Pulses,Peas(Dry),Mar-25,"31,646.04",Metric Tonnes,"3,704.41",Rs./Quintal,,,,,,,,,
,,,Pulses,Beans,Apr-25,"4,638.27",Metric Tonnes,"4,992.92",Rs./Quintal,,,,,,,,,
,,,Pulses,Peas(Dry),Apr-25,"92,979.48",Metric Tonnes,"3,656.75",Rs./Quintal,,,,,,,,,
,,,Pulses,Beans,May-25,"4,507.95",Metric Tonnes,"6,871.47",Rs./Quintal,,,,,,,,,
,,,Pulses,Peas(Dry),May-25,"122,049.32",Metric Tonnes,"3,621.22",Rs./Quintal,,,,,,,,,
,,,Pulses,Beans,Jun-25,"4,657.62",Metric Tonnes,"6,325.18",Rs./Quintal,,,,,,,,,
,,,Pulses,Peas(Dry),Jun-25,"37,583.10",Metric Tonnes,"3,657.71",Rs./Quintal,,,,,,,,,
,,,Pulses,Beans,Jul-25,"4,683.80",Metric Tonnes,"5,581.93",Rs./Quintal,,,,,,,,,
,,,Pulses,Peas(Dry),Jul-25,"21,311.20",Metric Tonnes,"3,842.63",Rs./Quintal,,,,,,,,,
,,,Pulses,Beans,Aug-25,"6,232.16",Metric Tonnes,"4,389.14",Rs./Quintal,,,,,,,,,
,,,Pulses,Peas(Dry),Aug-25,"14,375.10",Metric Tonnes,"4,000.82",Rs./Quintal,,,,,,,,,
,,,Pulses,Beans,Sep-25,"7,026.74",Metric Tonnes,"4,093.75",Rs./Quintal,,,,,,,,,
,,,Pulses,Peas(Dry),Sep-25,"14,988.92",Metric Tonnes,"4,002.41",Rs./Quintal,,,,,,,,,
,,,Pulses,Beans,Oct-25,"4,705.59",Metric Tonnes,"4,689.07",Rs./Quintal,,,,,,,,,
,,,Pulses,Peas(Dry),Oct-25,"12,191.93",Metric Tonnes,"3,914.65",Rs./Quintal,,,,,,,,,
,,,Pulses,Beans,Nov-25,"4,711.04",Metric Tonnes,"4,601.71",Rs./Quintal,,,,,,,,,
,,,Pulses,Peas(Dry),Nov-25,"5,835.70",Metric Tonnes,"4,040.77",Rs./Quintal,,,,,,,,,
,,,Pulses,Beans,Dec-25,"5,461.17",Metric Tonnes,"4,250.26",Rs./Quintal,,,,,,,,,
,,,Pulses,Peas(Dry),Dec-25,"3,236.70",Metric Tonnes,"4,011.83",Rs./Quintal,,,,,,,,,
,,,Pulses,Beans,Jan-26,"6,630.21",Metric Tonnes,"3,644.90",Rs./Quintal,,,,,,,,,
,,,Pulses,Peas(Dry),Jan-26,"1,314.80",Metric Tonnes,"4,239.74",Rs./Quintal,,,,,,,,,
,,,Pulses,Beans,Feb-26,"8,141.88",Metric Tonnes,"3,444.90",Rs./Quintal,,,,,,,,,
,,,Pulses,Peas(Dry),Feb-26,"10,853.89",Metric Tonnes,"4,136.55",Rs./Quintal,,,,,,,,,
,,,Pulses,Beans,Mar-26,"7,341.12",Metric Tonnes,"3,728.57",Rs./Quintal,,,,,,,,,
,,,Pulses,Peas(Dry),Mar-26,"56,991.38",Metric Tonnes,"4,054.64",Rs./Quintal,,,,,,,,,
,,,Pulses,Beans,Apr-26,"5,248.44",Metric Tonnes,"4,367.32",Rs./Quintal,,,,,,,,,
,,,Pulses,Peas(Dry),Apr-26,"37,725.27",Metric Tonnes,"3,952.99",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Spices,Dry Chillies,Jan-22,27.2,Metric Tonnes,"21,700.00",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Spices,Dry Chillies,Feb-22,26.8,Metric Tonnes,"21,700.00",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Spices,Dry Chillies,Mar-22,25.7,Metric Tonnes,"21,700.00",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Spices,Dry Chillies,Apr-22,24.5,Metric Tonnes,"22,186.73",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Spices,Dry Chillies,Sep-22,24.1,Metric Tonnes,"27,500.00",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Spices,Dry Chillies,Oct-22,22.7,Metric Tonnes,"28,160.79",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Spices,Dry Chillies,Nov-22,25,Metric Tonnes,"28,796.00",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Spices,Dry Chillies,Dec-22,25.2,Metric Tonnes,"27,500.00",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Spices,Dry Chillies,Jan-23,21.2,Metric Tonnes,"27,500.00",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Spices,Dry Chillies,Feb-23,23.7,Metric Tonnes,"27,500.00",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Spices,Dry Chillies,Mar-23,21.5,Metric Tonnes,"27,500.00",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Spices,Dry Chillies,Apr-23,20.9,Metric Tonnes,"27,500.00",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Spices,Dry Chillies,May-23,2.3,Metric Tonnes,"27,500.00",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Spices,Dry Chillies,Jul-23,7.4,Metric Tonnes,"27,500.00",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Spices,Dry Chillies,Aug-23,21.6,Metric Tonnes,"27,500.00",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Spices,Dry Chillies,Sep-23,11.4,Metric Tonnes,"27,500.00",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Spices,Dry Chillies,Oct-23,22.3,Metric Tonnes,"27,500.00",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Spices,Dry Chillies,Nov-23,19.2,Metric Tonnes,"27,500.00",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Spices,Dry Chillies,Dec-23,17.2,Metric Tonnes,"27,500.00",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Spices,Dry Chillies,Feb-24,23.5,Metric Tonnes,"27,500.00",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Spices,Dry Chillies,Mar-24,13.9,Metric Tonnes,"27,500.00",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Spices,Dry Chillies,Apr-24,14,Metric Tonnes,"26,528.57",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Spices,Dry Chillies,May-24,8,Metric Tonnes,"25,500.00",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Spices,Dry Chillies,Jun-24,5.6,Metric Tonnes,"25,500.00",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Spices,Dry Chillies,Jul-24,4.1,Metric Tonnes,"25,500.00",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Spices,Dry Chillies,Aug-24,3.2,Metric Tonnes,"25,500.00",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Spices,Dry Chillies,Sep-24,2.7,Metric Tonnes,"25,500.00",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Spices,Dry Chillies,Oct-24,3.9,Metric Tonnes,"25,500.00",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Spices,Dry Chillies,Nov-24,2,Metric Tonnes,"25,500.00",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Spices,Dry Chillies,Dec-24,5.6,Metric Tonnes,"25,500.00",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Spices,Dry Chillies,Jan-25,4.4,Metric Tonnes,"25,500.00",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Spices,Dry Chillies,Feb-25,3.7,Metric Tonnes,"25,500.00",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Spices,Dry Chillies,Mar-25,4.3,Metric Tonnes,"25,500.00",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Spices,Dry Chillies,Apr-25,3.9,Metric Tonnes,"25,500.00",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Spices,Dry Chillies,May-25,2.7,Metric Tonnes,"25,500.00",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Spices,Dry Chillies,Jun-25,1.7,Metric Tonnes,"25,147.06",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Spices,Dry Chillies,Jul-25,6,Metric Tonnes,"23,500.00",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Spices,Dry Chillies,Aug-25,9.7,Metric Tonnes,"23,319.59",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Spices,Dry Chillies,Sep-25,5.2,Metric Tonnes,"23,538.46",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Spices,Dry Chillies,Oct-25,4.8,Metric Tonnes,"23,500.00",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Spices,Dry Chillies,Nov-25,4.4,Metric Tonnes,"23,500.00",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Spices,Dry Chillies,Dec-25,2.6,Metric Tonnes,"23,500.00",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Spices,Dry Chillies,Jan-26,4.4,Metric Tonnes,"22,977.27",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Spices,Dry Chillies,Feb-26,1.6,Metric Tonnes,"23,500.00",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Spices,Dry Chillies,Mar-26,4.8,Metric Tonnes,"23,541.67",Rs./Quintal,,,,,,,,,
Manipur,Bishnupur,Bishenpur APMC,Spices,Dry Chillies,Apr-26,2,Metric Tonnes,"23,500.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal East,Lamlong Bazaar APMC,Spices,Dry Chillies,Feb-21,3.5,Metric Tonnes,"21,000.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal East,Lamlong Bazaar APMC,Spices,Dry Chillies,Jan-22,15.7,Metric Tonnes,"19,000.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal East,Lamlong Bazaar APMC,Spices,Dry Chillies,Feb-22,15.9,Metric Tonnes,"19,000.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal East,Lamlong Bazaar APMC,Spices,Dry Chillies,Mar-22,16.6,Metric Tonnes,"19,000.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal East,Lamlong Bazaar APMC,Spices,Dry Chillies,Apr-22,14.2,Metric Tonnes,"20,042.25",Rs./Quintal,,,,,,,,,
Manipur,Imphal East,Lamlong Bazaar APMC,Spices,Dry Chillies,Sep-22,12.6,Metric Tonnes,"26,000.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal East,Lamlong Bazaar APMC,Spices,Dry Chillies,Oct-22,12.3,Metric Tonnes,"25,451.22",Rs./Quintal,,,,,,,,,
Manipur,Imphal East,Lamlong Bazaar APMC,Spices,Dry Chillies,Nov-22,14,Metric Tonnes,"26,000.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal East,Lamlong Bazaar APMC,Spices,Dry Chillies,Dec-22,14.7,Metric Tonnes,"26,000.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal East,Lamlong Bazaar APMC,Spices,Dry Chillies,Jan-23,11.7,Metric Tonnes,"25,709.40",Rs./Quintal,,,,,,,,,
Manipur,Imphal East,Lamlong Bazaar APMC,Spices,Dry Chillies,Feb-23,10.8,Metric Tonnes,"26,500.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal East,Lamlong Bazaar APMC,Spices,Dry Chillies,Mar-23,11.8,Metric Tonnes,"26,500.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal East,Lamlong Bazaar APMC,Spices,Dry Chillies,Apr-23,11.9,Metric Tonnes,"26,500.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal East,Lamlong Bazaar APMC,Spices,Dry Chillies,May-23,1.5,Metric Tonnes,"26,500.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal East,Lamlong Bazaar APMC,Spices,Dry Chillies,Jul-23,5,Metric Tonnes,"26,500.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal East,Lamlong Bazaar APMC,Spices,Dry Chillies,Aug-23,11.1,Metric Tonnes,"26,500.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal East,Lamlong Bazaar APMC,Spices,Dry Chillies,Sep-23,6.7,Metric Tonnes,"26,500.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal East,Lamlong Bazaar APMC,Spices,Dry Chillies,Oct-23,11.3,Metric Tonnes,"26,588.50",Rs./Quintal,,,,,,,,,
Manipur,Imphal East,Lamlong Bazaar APMC,Spices,Dry Chillies,Nov-23,9.4,Metric Tonnes,"26,500.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal East,Lamlong Bazaar APMC,Spices,Dry Chillies,Dec-23,8.9,Metric Tonnes,"26,500.00",Rs./Quintal,,,,,,,,,
Manipur,Imphal East,Lamlong Bazaar APMC,Spices,Dry Chillies,Feb-24,11.1,Metric Tonnes,"26,500.00",Rs./Quintal,,,,,,,,,
